Label	Weight	Text
q_a19f881e-bf3d-4826-be6a-3b804d	1	Who am I?
q_a19f881e-bf3d-4826-be6a-3b804d	1	Thanks
q_a19f881e-bf3d-4826-be6a-3b804d	1	I love getting valentines.
q_a19f881e-bf3d-4826-be6a-3b804d	1	Who is your creator?
q_a19f881e-bf3d-4826-be6a-3b804d	1	Give me a fist bump
q_a19f881e-bf3d-4826-be6a-3b804d	1	Are you available?
q_a19f881e-bf3d-4826-be6a-3b804d	1	Hi Siri
q_a19f881e-bf3d-4826-be6a-3b804d	1	What state are you in?
q_a19f881e-bf3d-4826-be6a-3b804d	1	Hi Alexa
q_a19f881e-bf3d-4826-be6a-3b804d	1	Hello
q_a19f881e-bf3d-4826-be6a-3b804d	1	I want to be your friend.
q_a19f881e-bf3d-4826-be6a-3b804d	1	Hello Cortana
q_a19f881e-bf3d-4826-be6a-3b804d	1	I am angry
q_a19f881e-bf3d-4826-be6a-3b804d	1	Oops, sorry
q_a19f881e-bf3d-4826-be6a-3b804d	1	Give me some sugar
q_a19f881e-bf3d-4826-be6a-3b804d	1	Not funny.
q_a19f881e-bf3d-4826-be6a-3b804d	1	You bore me
q_a19f881e-bf3d-4826-be6a-3b804d	1	Yes
q_a19f881e-bf3d-4826-be6a-3b804d	1	Do you prefer red or blue?
q_a19f881e-bf3d-4826-be6a-3b804d	1	When will you shut up?
q_a19f881e-bf3d-4826-be6a-3b804d	1	Are you a robot?
q_a19f881e-bf3d-4826-be6a-3b804d	1	Thank you
q_a19f881e-bf3d-4826-be6a-3b804d	1	Good evening
q_a19f881e-bf3d-4826-be6a-3b804d	1	You are awesome!
q_a19f881e-bf3d-4826-be6a-3b804d	1	Happy Hannukah
q_a19f881e-bf3d-4826-be6a-3b804d	1	Accurate
q_a19f881e-bf3d-4826-be6a-3b804d	1	How are you today?
q_a19f881e-bf3d-4826-be6a-3b804d	1	Are you a man?
q_a19f881e-bf3d-4826-be6a-3b804d	1	You're dumb
q_a19f881e-bf3d-4826-be6a-3b804d	1	What country are you from?
q_a19f881e-bf3d-4826-be6a-3b804d	1	Be ridiculous
q_a19f881e-bf3d-4826-be6a-3b804d	1	Stop talking
q_a19f881e-bf3d-4826-be6a-3b804d	1	Are you HAL?
q_a19f881e-bf3d-4826-be6a-3b804d	1	Ask me a question.
q_a19f881e-bf3d-4826-be6a-3b804d	1	I think you're swell
q_a19f881e-bf3d-4826-be6a-3b804d	1	Can you sneeze?
q_a19f881e-bf3d-4826-be6a-3b804d	1	I'm so bored
q_a19f881e-bf3d-4826-be6a-3b804d	1	I feel so great
q_a19f881e-bf3d-4826-be6a-3b804d	1	Do you eat?
q_a19f881e-bf3d-4826-be6a-3b804d	1	I don't get it
q_a19f881e-bf3d-4826-be6a-3b804d	1	Human or robot?
q_a19f881e-bf3d-4826-be6a-3b804d	1	You keep saying the same thing all the time
q_a19f881e-bf3d-4826-be6a-3b804d	1	What other bots do you know?
q_a19f881e-bf3d-4826-be6a-3b804d	1	Are you awesome?
q_a19f881e-bf3d-4826-be6a-3b804d	1	What do you think about Siri?
q_a19f881e-bf3d-4826-be6a-3b804d	1	Say something funny
q_a19f881e-bf3d-4826-be6a-3b804d	1	Are you young?
q_a19f881e-bf3d-4826-be6a-3b804d	1	I think you hate me.
q_a19f881e-bf3d-4826-be6a-3b804d	1	Later alligator
q_a19f881e-bf3d-4826-be6a-3b804d	1	Shut up
q_a19f881e-bf3d-4826-be6a-3b804d	1	What do you do?
q_a19f881e-bf3d-4826-be6a-3b804d	1	Do you and Cortana hang out?
q_a19f881e-bf3d-4826-be6a-3b804d	1	What kind of food do you like?
q_a19f881e-bf3d-4826-be6a-3b804d	1	Hello Google
q_a19f881e-bf3d-4826-be6a-3b804d	1	I can drive a car
q_a19f881e-bf3d-4826-be6a-3b804d	1	I am going on a run
q_a19f881e-bf3d-4826-be6a-3b804d	1	Don't you get hungry?
q_a19f881e-bf3d-4826-be6a-3b804d	1	Can you make me a sandwich?
q_a19f881e-bf3d-4826-be6a-3b804d	1	Do you know my name?
q_a19f881e-bf3d-4826-be6a-3b804d	1	What do you mean?
q_a19f881e-bf3d-4826-be6a-3b804d	1	I'm cracking up
q_a19f881e-bf3d-4826-be6a-3b804d	1	What do you think about bots?
q_a19f881e-bf3d-4826-be6a-3b804d	1	I just want to go to sleep
q_a19f881e-bf3d-4826-be6a-3b804d	1	Hello Siri
q_a19f881e-bf3d-4826-be6a-3b804d	1	Do you like Alexa?
q_a19f881e-bf3d-4826-be6a-3b804d	1	Do you have brothers?
q_a19f881e-bf3d-4826-be6a-3b804d	1	That's not funny.
q_a19f881e-bf3d-4826-be6a-3b804d	1	Give me a kiss
q_a19f881e-bf3d-4826-be6a-3b804d	1	Later
q_a19f881e-bf3d-4826-be6a-3b804d	1	I want to spend the rest of my life with you
q_a19f881e-bf3d-4826-be6a-3b804d	1	What's the name of your boss?
q_a19f881e-bf3d-4826-be6a-3b804d	1	Aren't you cheerful
q_a19f881e-bf3d-4826-be6a-3b804d	1	Am I a fool?
q_a19f881e-bf3d-4826-be6a-3b804d	1	Night
q_a19f881e-bf3d-4826-be6a-3b804d	1	Cook me something
q_a19f881e-bf3d-4826-be6a-3b804d	1	I want you to like me
q_a19f881e-bf3d-4826-be6a-3b804d	1	Do you play games?
q_a19f881e-bf3d-4826-be6a-3b804d	1	You don't know anything.
q_a19f881e-bf3d-4826-be6a-3b804d	1	Where do you live?
q_a19f881e-bf3d-4826-be6a-3b804d	1	I'm sad today
q_a19f881e-bf3d-4826-be6a-3b804d	1	Yup, that's true
q_a19f881e-bf3d-4826-be6a-3b804d	1	I'm bored out of my mind
q_a19f881e-bf3d-4826-be6a-3b804d	1	I'm tired of you
q_a19f881e-bf3d-4826-be6a-3b804d	1	I'm into it
q_a19f881e-bf3d-4826-be6a-3b804d	1	What state are you from?
q_a19f881e-bf3d-4826-be6a-3b804d	1	I didn't mean that
q_a19f881e-bf3d-4826-be6a-3b804d	1	I want to lie down
q_a19f881e-bf3d-4826-be6a-3b804d	1	Do you know Siri?
q_a19f881e-bf3d-4826-be6a-3b804d	1	Thnx
q_a19f881e-bf3d-4826-be6a-3b804d	1	Do you like computers?
q_a19f881e-bf3d-4826-be6a-3b804d	1	Tell a joke
q_a19f881e-bf3d-4826-be6a-3b804d	1	You seem really happy
q_a19f881e-bf3d-4826-be6a-3b804d	1	What should I do?
q_a19f881e-bf3d-4826-be6a-3b804d	1	That wasn't true
q_a19f881e-bf3d-4826-be6a-3b804d	1	Can I have a hug?
q_a19f881e-bf3d-4826-be6a-3b804d	1	How's your day going?
q_a19f881e-bf3d-4826-be6a-3b804d	1	Here I am
q_a19f881e-bf3d-4826-be6a-3b804d	1	What do you eat?
q_a19f881e-bf3d-4826-be6a-3b804d	1	How smart are you?
q_a19f881e-bf3d-4826-be6a-3b804d	1	You're right.
q_a19f881e-bf3d-4826-be6a-3b804d	1	That wasn't funny.
q_a19f881e-bf3d-4826-be6a-3b804d	1	I am a Democrat
q_a19f881e-bf3d-4826-be6a-3b804d	1	Do you know other chatbots?
q_a19f881e-bf3d-4826-be6a-3b804d	1	See you later
q_a19f881e-bf3d-4826-be6a-3b804d	1	Who is your father?
q_a19f881e-bf3d-4826-be6a-3b804d	1	Kiss me
q_a19f881e-bf3d-4826-be6a-3b804d	1	Are you smarter than me?
q_a19f881e-bf3d-4826-be6a-3b804d	1	I am tired
q_a19f881e-bf3d-4826-be6a-3b804d	1	Do you know Google?
q_a19f881e-bf3d-4826-be6a-3b804d	1	I feel sad
q_a19f881e-bf3d-4826-be6a-3b804d	1	Are you hungry?
q_a19f881e-bf3d-4826-be6a-3b804d	1	Are you female?
q_a19f881e-bf3d-4826-be6a-3b804d	1	How long ago were you born?
q_a19f881e-bf3d-4826-be6a-3b804d	1	Are you really happy?
q_a19f881e-bf3d-4826-be6a-3b804d	1	You're a fuckup
q_a19f881e-bf3d-4826-be6a-3b804d	1	There's nothing to do
q_a19f881e-bf3d-4826-be6a-3b804d	1	You are so not pretty.
q_a19f881e-bf3d-4826-be6a-3b804d	1	Do you get hungry?
q_a19f881e-bf3d-4826-be6a-3b804d	1	Be funny
q_a19f881e-bf3d-4826-be6a-3b804d	1	Where did you come from?
q_a19f881e-bf3d-4826-be6a-3b804d	1	What age are you?
q_a19f881e-bf3d-4826-be6a-3b804d	1	You're so basic
q_a19f881e-bf3d-4826-be6a-3b804d	1	I hate you
q_a19f881e-bf3d-4826-be6a-3b804d	1	Sry
q_a19f881e-bf3d-4826-be6a-3b804d	1	Yes to that
q_a19f881e-bf3d-4826-be6a-3b804d	1	So sorry
q_a19f881e-bf3d-4826-be6a-3b804d	1	Bingo
q_a19f881e-bf3d-4826-be6a-3b804d	1	Do you love me?
q_a19f881e-bf3d-4826-be6a-3b804d	1	You're smart
q_a19f881e-bf3d-4826-be6a-3b804d	1	You're really smart
q_a19f881e-bf3d-4826-be6a-3b804d	1	I'm so sad
q_a19f881e-bf3d-4826-be6a-3b804d	1	Do you have a mom?
q_a19f881e-bf3d-4826-be6a-3b804d	1	Are you around?
q_a19f881e-bf3d-4826-be6a-3b804d	1	Give me a high five
q_a19f881e-bf3d-4826-be6a-3b804d	1	Are you a swinger?
q_a19f881e-bf3d-4826-be6a-3b804d	1	What do you go by?
q_a19f881e-bf3d-4826-be6a-3b804d	1	You're fired!
q_a19f881e-bf3d-4826-be6a-3b804d	1	Not true
q_a19f881e-bf3d-4826-be6a-3b804d	1	Heya
q_a19f881e-bf3d-4826-be6a-3b804d	1	You're not answering my question.
q_a19f881e-bf3d-4826-be6a-3b804d	1	That was a stupid answer.
q_a19f881e-bf3d-4826-be6a-3b804d	1	Omg sorry
q_a19f881e-bf3d-4826-be6a-3b804d	1	I like you
q_a19f881e-bf3d-4826-be6a-3b804d	1	Inaccurate
q_a19f881e-bf3d-4826-be6a-3b804d	1	You're way off.
q_a19f881e-bf3d-4826-be6a-3b804d	1	I wish you just go away.
q_a19f881e-bf3d-4826-be6a-3b804d	1	I'm giving you a pink slip
q_a19f881e-bf3d-4826-be6a-3b804d	1	You're so cool
q_a19f881e-bf3d-4826-be6a-3b804d	1	Can you sing?
q_a19f881e-bf3d-4826-be6a-3b804d	1	Sing a tune
q_a19f881e-bf3d-4826-be6a-3b804d	1	I'm so glad to meet you
q_a19f881e-bf3d-4826-be6a-3b804d	1	What's your favorite animal?
q_a19f881e-bf3d-4826-be6a-3b804d	1	Can you sleep?
q_a19f881e-bf3d-4826-be6a-3b804d	1	I want you to be my husband
q_a19f881e-bf3d-4826-be6a-3b804d	1	Do you like Siri?
q_a19f881e-bf3d-4826-be6a-3b804d	1	Do you hate me?
q_a19f881e-bf3d-4826-be6a-3b804d	1	Are you in love with me?
q_a19f881e-bf3d-4826-be6a-3b804d	1	Should I get a new job?
q_a19f881e-bf3d-4826-be6a-3b804d	1	High five!
q_a19f881e-bf3d-4826-be6a-3b804d	1	You're so boring
q_a19f881e-bf3d-4826-be6a-3b804d	1	Why do you think that?
q_a19f881e-bf3d-4826-be6a-3b804d	1	What do you think about me?
q_a19f881e-bf3d-4826-be6a-3b804d	1	What makes you think that?
q_a19f881e-bf3d-4826-be6a-3b804d	1	Good night
q_a19f881e-bf3d-4826-be6a-3b804d	1	Are you prettier than me?
q_a19f881e-bf3d-4826-be6a-3b804d	1	Do you have siblings?
q_a19f881e-bf3d-4826-be6a-3b804d	1	That was funny
q_a19f881e-bf3d-4826-be6a-3b804d	1	Who's your favorite team?
q_a19f881e-bf3d-4826-be6a-3b804d	1	That's not true.
q_a19f881e-bf3d-4826-be6a-3b804d	1	I'm in love with you.
q_a19f881e-bf3d-4826-be6a-3b804d	1	Be silly
q_a19f881e-bf3d-4826-be6a-3b804d	1	Ask me something.
q_a19f881e-bf3d-4826-be6a-3b804d	1	Just kidding
q_a19f881e-bf3d-4826-be6a-3b804d	1	I love my family.
q_a19f881e-bf3d-4826-be6a-3b804d	1	Do you know other bots?
q_a19f881e-bf3d-4826-be6a-3b804d	1	What's your job?
q_a19f881e-bf3d-4826-be6a-3b804d	1	Who's your mom?
q_a19f881e-bf3d-4826-be6a-3b804d	1	Are you dumb?
q_a19f881e-bf3d-4826-be6a-3b804d	1	Till we meet again
q_a19f881e-bf3d-4826-be6a-3b804d	1	Who made you?
q_a19f881e-bf3d-4826-be6a-3b804d	1	Are you a lesbian?
q_a19f881e-bf3d-4826-be6a-3b804d	1	Do you know Cortana?
q_a19f881e-bf3d-4826-be6a-3b804d	1	Do you think I look good?
q_a19f881e-bf3d-4826-be6a-3b804d	1	Say a joke
q_a19f881e-bf3d-4826-be6a-3b804d	1	I will be back
q_a19f881e-bf3d-4826-be6a-3b804d	1	Zip it!
q_a19f881e-bf3d-4826-be6a-3b804d	1	Merry Christmas
q_a19f881e-bf3d-4826-be6a-3b804d	1	Who's your favorite singer?
q_a19f881e-bf3d-4826-be6a-3b804d	1	I think you're so pretty
q_a19f881e-bf3d-4826-be6a-3b804d	1	I'm so lonely
q_a19f881e-bf3d-4826-be6a-3b804d	1	Love you!
q_a19f881e-bf3d-4826-be6a-3b804d	1	Are you a fan of Alexa?
q_a19f881e-bf3d-4826-be6a-3b804d	1	What's your dad's name?
q_a19f881e-bf3d-4826-be6a-3b804d	1	That's awesome
q_a19f881e-bf3d-4826-be6a-3b804d	1	Nighty night
q_a19f881e-bf3d-4826-be6a-3b804d	1	What were you doing yesterday?
q_a19f881e-bf3d-4826-be6a-3b804d	1	What color do you like?
q_a19f881e-bf3d-4826-be6a-3b804d	1	I'm full of sadness
q_a19f881e-bf3d-4826-be6a-3b804d	1	Can you talk to me
q_a19f881e-bf3d-4826-be6a-3b804d	1	That's true
q_a19f881e-bf3d-4826-be6a-3b804d	1	You can't work for me anymore
q_a19f881e-bf3d-4826-be6a-3b804d	1	Do you sweat?
q_a19f881e-bf3d-4826-be6a-3b804d	1	You're not making sense
q_a19f881e-bf3d-4826-be6a-3b804d	1	Do you have a brother?
q_a19f881e-bf3d-4826-be6a-3b804d	1	I need a hug
q_a19f881e-bf3d-4826-be6a-3b804d	1	What are you doing tomorrow?
q_a19f881e-bf3d-4826-be6a-3b804d	1	You must hate me.
q_a19f881e-bf3d-4826-be6a-3b804d	1	You are funny :)
q_a19f881e-bf3d-4826-be6a-3b804d	1	I'm in love.
q_a19f881e-bf3d-4826-be6a-3b804d	1	Are you there?
q_a19f881e-bf3d-4826-be6a-3b804d	1	Sounds good
q_a19f881e-bf3d-4826-be6a-3b804d	1	You're awful
q_a19f881e-bf3d-4826-be6a-3b804d	1	What's your favorite color?
q_a19f881e-bf3d-4826-be6a-3b804d	1	Are you selling my data?
q_a19f881e-bf3d-4826-be6a-3b804d	1	I'm chewing gum right now
q_a19f881e-bf3d-4826-be6a-3b804d	1	Do you get tired?
q_a19f881e-bf3d-4826-be6a-3b804d	1	You're the best
q_a19f881e-bf3d-4826-be6a-3b804d	1	Fuck off
q_a19f881e-bf3d-4826-be6a-3b804d	1	Do you spend time in your garden?
q_a19f881e-bf3d-4826-be6a-3b804d	1	You could not be more boring
q_a19f881e-bf3d-4826-be6a-3b804d	1	What are you doing?
q_a19f881e-bf3d-4826-be6a-3b804d	1	Where's your house?
q_a19f881e-bf3d-4826-be6a-3b804d	1	I thank you
q_a19f881e-bf3d-4826-be6a-3b804d	1	Are you male or female?
q_a19f881e-bf3d-4826-be6a-3b804d	1	I am a Republican
q_a19f881e-bf3d-4826-be6a-3b804d	1	Why is that?
q_a19f881e-bf3d-4826-be6a-3b804d	1	Are you with the NSA?
q_a19f881e-bf3d-4826-be6a-3b804d	1	How can you help me?
q_a19f881e-bf3d-4826-be6a-3b804d	1	Ask me anything.
q_a19f881e-bf3d-4826-be6a-3b804d	1	You're not funny.
q_a19f881e-bf3d-4826-be6a-3b804d	1	Are you spying on me
q_a19f881e-bf3d-4826-be6a-3b804d	1	Who's your boss?
q_a19f881e-bf3d-4826-be6a-3b804d	1	You're hilarious
q_a19f881e-bf3d-4826-be6a-3b804d	1	You're very intelligent
q_a19f881e-bf3d-4826-be6a-3b804d	1	I can't think of anything I want to do
q_a19f881e-bf3d-4826-be6a-3b804d	1	You are fired
q_a19f881e-bf3d-4826-be6a-3b804d	1	I have 7 cats
q_a19f881e-bf3d-4826-be6a-3b804d	1	I want to lay down
q_a19f881e-bf3d-4826-be6a-3b804d	1	Who owns you?
q_a19f881e-bf3d-4826-be6a-3b804d	1	I got a new haircut
q_a19f881e-bf3d-4826-be6a-3b804d	1	I love New York.
q_a19f881e-bf3d-4826-be6a-3b804d	1	Do you know any songs?
q_a19f881e-bf3d-4826-be6a-3b804d	1	Good morning
q_a19f881e-bf3d-4826-be6a-3b804d	1	What do you want to know about me?
q_a19f881e-bf3d-4826-be6a-3b804d	1	My sincere thanks
q_a19f881e-bf3d-4826-be6a-3b804d	1	Say something
q_a19f881e-bf3d-4826-be6a-3b804d	1	That's not accurate
q_a19f881e-bf3d-4826-be6a-3b804d	1	Do you have boogers?
q_a19f881e-bf3d-4826-be6a-3b804d	1	How are you doing?
q_a19f881e-bf3d-4826-be6a-3b804d	1	You are now unemployed
q_a19f881e-bf3d-4826-be6a-3b804d	1	Are you gay?
q_a19f881e-bf3d-4826-be6a-3b804d	1	Are you real?
q_a19f881e-bf3d-4826-be6a-3b804d	1	Do you smell?
q_a19f881e-bf3d-4826-be6a-3b804d	1	You fucked up
q_a19f881e-bf3d-4826-be6a-3b804d	1	Do you know any tunes?
q_a19f881e-bf3d-4826-be6a-3b804d	1	Where should I go on vacation?
q_a19f881e-bf3d-4826-be6a-3b804d	1	I adore you
q_a19f881e-bf3d-4826-be6a-3b804d	1	Will you marry me?
q_e002d05f-4e2f-46c8-8507-e3dde7	27.78261	What is the blood brain barrier?
q_e002d05f-4e2f-46c8-8507-e3dde7	27.78261	study biology
q_e002d05f-4e2f-46c8-8507-e3dde7	27.78261	Bad tumor
q_e002d05f-4e2f-46c8-8507-e3dde7	27.78261	What is asexual reproduction?
q_e002d05f-4e2f-46c8-8507-e3dde7	27.78261	biology
q_e002d05f-4e2f-46c8-8507-e3dde7	27.78261	bacteria
q_e002d05f-4e2f-46c8-8507-e3dde7	27.78261	What are bacteria?
q_e002d05f-4e2f-46c8-8507-e3dde7	27.78261	Barrier
q_e002d05f-4e2f-46c8-8507-e3dde7	27.78261	What is cancer?
q_e002d05f-4e2f-46c8-8507-e3dde7	27.78261	Tumor
q_e002d05f-4e2f-46c8-8507-e3dde7	27.78261	bio
q_e002d05f-4e2f-46c8-8507-e3dde7	27.78261	let's study biology
q_e002d05f-4e2f-46c8-8507-e3dde7	27.78261	virus
q_e002d05f-4e2f-46c8-8507-e3dde7	27.78261	time for biology
q_e002d05f-4e2f-46c8-8507-e3dde7	27.78261	parasite
q_e002d05f-4e2f-46c8-8507-e3dde7	27.78261	What is a parasite?
q_e002d05f-4e2f-46c8-8507-e3dde7	27.78261	What is sexual reproduction?
q_e002d05f-4e2f-46c8-8507-e3dde7	27.78261	Blood brain
q_e002d05f-4e2f-46c8-8507-e3dde7	27.78261	What is a virus?
q_e002d05f-4e2f-46c8-8507-e3dde7	27.78261	bug
q_e002d05f-4e2f-46c8-8507-e3dde7	27.78261	Blood
q_e002d05f-4e2f-46c8-8507-e3dde7	27.78261	Sex
q_e002d05f-4e2f-46c8-8507-e3dde7	27.78261	cancer
q_f6ac36b2-1082-42ea-8c70-3b9641	30.42857	What is a period?
q_f6ac36b2-1082-42ea-8c70-3b9641	30.42857	metamorphic
q_f6ac36b2-1082-42ea-8c70-3b9641	30.42857	pressured rock
q_f6ac36b2-1082-42ea-8c70-3b9641	30.42857	let's study geology
q_f6ac36b2-1082-42ea-8c70-3b9641	30.42857	geo
q_f6ac36b2-1082-42ea-8c70-3b9641	30.42857	epoch
q_f6ac36b2-1082-42ea-8c70-3b9641	30.42857	What is an epoch?
q_f6ac36b2-1082-42ea-8c70-3b9641	30.42857	What is a metamorphic rock?
q_f6ac36b2-1082-42ea-8c70-3b9641	30.42857	time for geology
q_f6ac36b2-1082-42ea-8c70-3b9641	30.42857	geology
q_f6ac36b2-1082-42ea-8c70-3b9641	30.42857	magnitude
q_f6ac36b2-1082-42ea-8c70-3b9641	30.42857	time
q_f6ac36b2-1082-42ea-8c70-3b9641	30.42857	i want to study geology
q_f6ac36b2-1082-42ea-8c70-3b9641	30.42857	What is an era?
q_f6ac36b2-1082-42ea-8c70-3b9641	30.42857	study geology
q_f6ac36b2-1082-42ea-8c70-3b9641	30.42857	lava
q_f6ac36b2-1082-42ea-8c70-3b9641	30.42857	What is magnitude?
q_f6ac36b2-1082-42ea-8c70-3b9641	30.42857	era
q_f6ac36b2-1082-42ea-8c70-3b9641	30.42857	period
q_f6ac36b2-1082-42ea-8c70-3b9641	30.42857	rising lava
q_f6ac36b2-1082-42ea-8c70-3b9641	30.42857	What is magma?
